date,game_id,team_a,team_b,bet_line,pred_total,true_total,line_margin,total_points_bucket,line_margin_bucket,bet_side,chosen_odds,edge,edge_abs,edge_bucket,zone,bet_amount,bet_won,profit
2025-03-20,alabama-state_vs_auburn_20250320,alabama-state,Auburn,148.5,144.9322,146.0,-2.5,140-150,0-5 (Very Close),Under,-110,-3.5678000000000054,3.5678000000000054,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-11-16,albany-ny_vs_siena_20241116,albany-ny,Siena,147.0,147.25427,130.0,-17.0,130-140,15-20 (Far),Over,-110,0.2542699999999911,0.2542699999999911,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-11-23,albany-ny_vs_kansas city_20241123,albany-ny,Kansas City,142.5,147.53728,132.0,-10.5,130-140,10-15 (Moderate),Over,-110,5.03728000000001,5.03728000000001,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2024-11-24,albany-ny_vs_american_20241124,albany-ny,American,135.0,133.77333,158.0,23.0,150-160,20+ (Very Far),Under,-110,-1.2266700000000128,1.2266700000000128,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-12-04,albany-ny_vs_columbia_20241204,albany-ny,Columbia,155.0,149.12721,161.0,6.0,160-170,5-10 (Close),Under,-110,-5.872790000000009,5.872790000000009,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2024-12-14,albany-ny_vs_drexel_20241214,albany-ny,Drexel,144.5,145.00911,147.0,2.5,140-150,0-5 (Very Close),Over,-110,0.5091099999999926,0.5091099999999926,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-12-29,albany-ny_vs_stony brook_20241229,albany-ny,Stony Brook,149.5,145.69455,147.0,-2.5,140-150,0-5 (Very Close),Under,-110,-3.8054500000000075,3.8054500000000075,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-04,albany-ny_vs_umass lowell_20250104,albany-ny,UMass Lowell,160.5,156.23927,142.0,-18.5,140-150,15-20 (Far),Under,-110,-4.260729999999995,4.260729999999995,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2025-01-16,albany-ny_vs_bryant_20250116,albany-ny,Bryant,160.5,157.58391,168.0,7.5,160-170,5-10 (Close),Under,-110,-2.916089999999997,2.916089999999997,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-23,albany-ny_vs_umbc_20250123,albany-ny,UMBC,161.5,156.36694,179.0,17.5,170+,15-20 (Far),Under,-110,-5.13306,5.13306,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-01-25,albany-ny_vs_njit_20250125,albany-ny,NJIT,139.0,137.23427,130.0,-9.0,130-140,5-10 (Close),Under,-110,-1.7657299999999907,1.7657299999999907,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-01,albany-ny_vs_binghamton_20250201,albany-ny,Binghamton,143.5,146.00653,126.0,-17.5,120-130,15-20 (Far),Over,-110,2.506529999999998,2.506529999999998,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-02-08,albany-ny_vs_vermont_20250208,albany-ny,Vermont,132.0,133.31671,130.0,-2.0,130-140,0-5 (Very Close),Over,-110,1.3167100000000005,1.3167100000000005,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-20,albany-ny_vs_maine_20250220,albany-ny,Maine,138.5,142.13715,147.0,8.5,140-150,5-10 (Close),Over,-110,3.6371499999999912,3.6371499999999912,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-02-22,albany-ny_vs_new hampshire_20250222,albany-ny,New Hampshire,145.5,146.65549,131.0,-14.5,130-140,10-15 (Moderate),Over,-110,1.1554899999999861,1.1554899999999861,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-03-08,albany-ny_vs_binghamton_20250308,albany-ny,Binghamton,141.0,145.39848,135.0,-6.0,130-140,5-10 (Close),Over,-110,4.398480000000006,4.398480000000006,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2024-11-06,alcorn-state_vs_utah state_20241106,alcorn-state,Utah State,153.5,137.49283,147.0,-6.5,140-150,5-10 (Close),Under,-110,-16.007170000000002,16.007170000000002,16.0-18.0,Huge Edge (8+ pts),100,True,90.90909090909092
2025-01-04,alcorn-state_vs_jackson state_20250104,alcorn-state,Jackson State,139.5,136.97119,141.0,1.5,140-150,0-5 (Very Close),Under,-110,-2.528809999999993,2.528809999999993,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-11,alcorn-state_vs_alabama a&m_20250111,alcorn-state,Alabama A&M,148.5,141.95387,114.0,-34.5,Under 120,20+ (Very Far),Under,-110,-6.546130000000005,6.546130000000005,6.0-8.0,Large Edge (6-8 pts),100,True,90.90909090909092
2025-01-13,alcorn-state_vs_alabama state_20250113,alcorn-state,Alabama State,143.0,146.75717,132.0,-11.0,130-140,10-15 (Moderate),Over,-110,3.757170000000002,3.757170000000002,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-25,alcorn-state_vs_florida a&m_20250125,alcorn-state,Florida A&M,138.5,138.01831,129.0,-9.5,120-130,5-10 (Close),Under,-110,-0.4816899999999862,0.4816899999999862,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-27,alcorn-state_vs_bethune-cookman_20250127,alcorn-state,Bethune-Cookman,134.0,134.77968,131.0,-3.0,130-140,0-5 (Very Close),Over,-110,0.7796800000000133,0.7796800000000133,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-08,alcorn-state_vs_arkansasâpine bluff_20250208,alcorn-state,ArkansasâPine Bluff,148.0,143.83044,139.0,-9.0,130-140,5-10 (Close),Under,-110,-4.16955999999999,4.16955999999999,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2025-02-10,alcorn-state_vs_mississippi valley state_20250210,alcorn-state,Mississippi Valley State,128.0,125.55063,125.0,-3.0,120-130,0-5 (Very Close),Under,-110,-2.449370000000002,2.449370000000002,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-03-03,alcorn-state_vs_texas southern_20250303,alcorn-state,Texas Southern,134.0,138.2483,134.0,0.0,130-140,0-5 (Very Close),Over,-110,4.2483,4.2483,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-03-13,alcorn-state_vs_bethune-cookman_20250313,alcorn-state,Bethune-Cookman,134.5,136.32465,129.0,-5.5,120-130,5-10 (Close),Over,-110,1.8246499999999912,1.8246499999999912,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-11-22,american_vs_kansas city_20241122,american,Kansas City,132.5,136.89104,124.0,-8.5,120-130,5-10 (Close),Over,-110,4.391040000000004,4.391040000000004,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2024-12-04,american_vs_george washington_20241204,american,George Washington,143.0,139.8532,152.0,9.0,150-160,5-10 (Close),Under,-110,-3.146800000000013,3.146800000000013,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2024-12-29,american_vs_umbc_20241229,american,UMBC,149.0,147.65121,189.0,40.0,170+,20+ (Very Far),Under,-110,-1.3487900000000081,1.3487900000000081,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-01-05,american_vs_holy cross_20250105,american,Holy Cross,137.5,135.0709,139.0,1.5,130-140,0-5 (Very Close),Under,-110,-2.4291000000000054,2.4291000000000054,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-11,american_vs_bucknell_20250111,american,Bucknell,130.0,135.3457,126.0,-4.0,120-130,0-5 (Very Close),Over,-110,5.345699999999994,5.345699999999994,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-01-22,american_vs_lehigh_20250122,american,Lehigh,135.5,134.9884,135.0,-0.5,130-140,0-5 (Very Close),Under,-110,-0.5115999999999872,0.5115999999999872,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-25,american_vs_colgate_20250125,american,Colgate,134.0,135.29352,158.0,24.0,150-160,20+ (Very Far),Over,-110,1.293520000000001,1.293520000000001,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-01,american_vs_army_20250201,american,Army,137.5,141.83545,139.0,1.5,130-140,0-5 (Very Close),Over,-110,4.335450000000009,4.335450000000009,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2025-02-10,american_vs_lafayette_20250210,american,Lafayette,133.0,132.67053,118.0,-15.0,Under 120,15-20 (Far),Under,-110,-0.3294699999999864,0.3294699999999864,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-15,american_vs_loyola (md)_20250215,american,Loyola (MD),134.5,133.8373,123.0,-11.5,120-130,10-15 (Moderate),Under,-110,-0.662700000000001,0.662700000000001,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-22,american_vs_boston university_20250222,american,Boston University,127.5,133.37392,92.0,-35.5,Under 120,20+ (Very Far),Over,-110,5.873919999999998,5.873919999999998,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-02-26,american_vs_navy_20250226,american,Navy,132.5,134.17685,128.0,-4.5,120-130,0-5 (Very Close),Over,-110,1.6768500000000017,1.6768500000000017,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-03-06,american_vs_lafayette_20250306,american,Lafayette,129.5,133.41617,140.0,10.5,140-150,10-15 (Moderate),Over,-110,3.916169999999994,3.916169999999994,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-03-09,american_vs_colgate_20250309,american,Colgate,135.0,136.35876,134.0,-1.0,130-140,0-5 (Very Close),Over,-110,1.3587599999999895,1.3587599999999895,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-03-12,american_vs_navy_20250312,american,Navy,131.5,133.96603,126.0,-5.5,120-130,5-10 (Close),Over,-110,2.4660299999999893,2.4660299999999893,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-03-19,american_vs_mount st. mary's_20250319,american,Mount St. Mary's,127.5,133.52112,155.0,27.5,150-160,20+ (Very Far),Over,-110,6.021119999999996,6.021119999999996,6.0-8.0,Large Edge (6-8 pts),100,True,90.90909090909092
2024-11-19,appalachian-state_vs_queens (nc)_20241119,appalachian-state,Queens (NC),149.5,152.40088,118.0,-31.5,Under 120,20+ (Very Far),Over,-110,2.900880000000001,2.900880000000001,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2024-11-24,appalachian-state_vs_william & mary_20241124,appalachian-state,William & Mary,151.0,150.8839,155.0,4.0,150-160,0-5 (Very Close),Under,-110,-0.11609999999998877,0.11609999999998877,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-11-27,appalachian-state_vs_sam houston state_20241127,appalachian-state,Sam Houston State,142.5,147.03978,129.0,-13.5,120-130,10-15 (Moderate),Over,-110,4.5397800000000075,4.5397800000000075,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2024-11-29,appalachian-state_vs_colgate_20241129,appalachian-state,Colgate,134.5,137.37372,122.0,-12.5,120-130,10-15 (Moderate),Over,-110,2.8737199999999916,2.8737199999999916,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2024-12-14,appalachian-state_vs_high point_20241214,appalachian-state,High Point,136.5,138.33292,124.0,-12.5,120-130,10-15 (Moderate),Over,-110,1.8329200000000014,1.8329200000000014,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-01-02,appalachian-state_vs_troy_20250102,appalachian-state,Troy,132.0,134.89896,130.0,-2.0,130-140,0-5 (Very Close),Over,-110,2.898959999999988,2.898959999999988,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-04,appalachian-state_vs_texas state_20250104,appalachian-state,Texas State,133.0,135.55568,133.0,0.0,130-140,0-5 (Very Close),Over,-110,2.5556799999999953,2.5556799999999953,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-08,appalachian-state_vs_coastal carolina_20250108,appalachian-state,Coastal Carolina,126.5,130.00859,125.0,-1.5,120-130,0-5 (Very Close),Over,-110,3.508589999999998,3.508589999999998,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-11,appalachian-state_vs_james madison_20250111,appalachian-state,James Madison,133.5,134.96362,152.0,18.5,150-160,15-20 (Far),Over,-110,1.4636199999999917,1.4636199999999917,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-29,appalachian-state_vs_old dominion_20250129,appalachian-state,Old Dominion,128.0,130.49965,155.0,27.0,150-160,20+ (Very Far),Over,-110,2.4996500000000026,2.4996500000000026,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-02-01,appalachian-state_vs_georgia state_20250201,appalachian-state,Georgia State,141.0,137.4166,156.0,15.0,150-160,15-20 (Far),Under,-110,-3.5834000000000117,3.5834000000000117,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-02-05,appalachian-state_vs_southern mississippi_20250205,appalachian-state,Southern Mississippi,136.0,139.3148,118.0,-18.0,Under 120,15-20 (Far),Over,-110,3.314799999999991,3.314799999999991,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-02-20,appalachian-state_vs_georgia southern_20250220,appalachian-state,Georgia Southern,139.0,141.66371,153.0,14.0,150-160,10-15 (Moderate),Over,-110,2.663710000000009,2.663710000000009,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-02-22,appalachian-state_vs_marshall_20250222,appalachian-state,Marshall,137.5,138.75151,128.0,-9.5,120-130,5-10 (Close),Over,-110,1.2515099999999961,1.2515099999999961,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-03-07,appalachian-state_vs_old dominion_20250307,appalachian-state,Old Dominion,128.0,134.11362,117.0,-11.0,Under 120,10-15 (Moderate),Over,-110,6.113619999999997,6.113619999999997,6.0-8.0,Large Edge (6-8 pts),100,False,-100.0
2024-11-22,arizona_vs_duke_20241122,arizona,Duke,162.0,151.37318,124.0,-38.0,120-130,20+ (Very Far),Under,-110,-10.62682000000001,10.62682000000001,10.0-12.0,Huge Edge (8+ pts),100,True,90.90909090909092
2024-11-27,arizona_vs_davidson_20241127,arizona,Davidson,152.5,152.99919,175.0,22.5,170+,20+ (Very Far),Over,-110,0.4991899999999987,0.4991899999999987,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-11-28,arizona_vs_oklahoma_20241128,arizona,Oklahoma,154.5,150.13145,159.0,4.5,150-160,0-5 (Very Close),Under,-110,-4.368549999999999,4.368549999999999,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2024-11-29,arizona_vs_west virginia_20241129,arizona,West Virginia,151.5,153.0799,159.0,7.5,150-160,5-10 (Close),Over,-110,1.5799000000000092,1.5799000000000092,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-12-07,arizona_vs_southern utah_20241207,arizona,Southern Utah,158.5,152.98596,168.0,9.5,160-170,5-10 (Close),Under,-110,-5.514039999999994,5.514039999999994,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2024-12-14,arizona_vs_ucla_20241214,arizona,UCLA,145.0,148.79877,111.0,-34.0,Under 120,20+ (Very Far),Over,-110,3.7987699999999904,3.7987699999999904,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2024-12-18,arizona_vs_samford_20241218,arizona,Samford,168.5,160.9172,160.0,-8.5,160-170,5-10 (Close),Under,-110,-7.582799999999992,7.582799999999992,6.0-8.0,Large Edge (6-8 pts),100,True,90.90909090909092
2024-12-21,arizona_vs_central michigan_20241221,arizona,Central Michigan,151.5,152.98941,135.0,-16.5,130-140,15-20 (Far),Over,-110,1.4894099999999924,1.4894099999999924,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-12-30,arizona_vs_tcu_20241230,arizona,TCU,146.0,145.62682,171.0,25.0,170+,20+ (Very Far),Under,-110,-0.37317999999999074,0.37317999999999074,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-01-11,arizona_vs_ucf_20250111,arizona,UCF,155.5,154.8159,168.0,12.5,160-170,10-15 (Moderate),Under,-110,-0.6841000000000008,0.6841000000000008,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-01-14,arizona_vs_baylor_20250114,arizona,Baylor,148.5,150.71342,151.0,2.5,150-160,0-5 (Very Close),Over,-110,2.2134200000000135,2.2134200000000135,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-25,arizona_vs_colorado_20250125,arizona,Colorado,149.5,150.53108,141.0,-8.5,140-150,5-10 (Close),Over,-110,1.0310800000000029,1.0310800000000029,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-01-27,arizona_vs_iowa state_20250127,arizona,Iowa State,153.0,151.56993,161.0,8.0,160-170,5-10 (Close),Under,-110,-1.4300700000000006,1.4300700000000006,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-08,arizona_vs_texas tech_20250208,arizona,Texas Tech,150.0,147.91101,155.0,5.0,150-160,5-10 (Close),Under,-110,-2.0889899999999955,2.0889899999999955,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-02-15,arizona_vs_houston_20250215,arizona,Houston,137.5,138.54298,120.0,-17.5,120-130,15-20 (Far),Over,-110,1.04298,1.04298,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-22,arizona_vs_brigham young_20250222,arizona,Brigham Young,153.5,148.36792,191.0,37.5,170+,20+ (Very Far),Under,-110,-5.132080000000002,5.132080000000002,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-02-26,arizona_vs_utah_20250226,arizona,Utah,155.0,149.57208,149.0,-6.0,140-150,5-10 (Close),Under,-110,-5.42792,5.42792,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2025-03-04,arizona_vs_arizona state_20250304,arizona,Arizona State,155.0,152.9458,213.0,58.0,170+,20+ (Very Far),Under,-110,-2.0542000000000087,2.0542000000000087,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-03-13,arizona_vs_kansas_20250313,arizona,Kansas,153.0,154.51521,165.0,12.0,160-170,10-15 (Moderate),Over,-110,1.5152099999999962,1.5152099999999962,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-03-14,arizona_vs_texas tech_20250314,arizona,Texas Tech,153.5,147.24385,166.0,12.5,160-170,10-15 (Moderate),Under,-110,-6.256149999999991,6.256149999999991,6.0-8.0,Large Edge (6-8 pts),100,False,-100.0
2025-03-15,arizona_vs_houston_20250315,arizona,Houston,138.0,138.1102,136.0,-2.0,130-140,0-5 (Very Close),Over,-110,0.11019999999999186,0.11019999999999186,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-03-23,arizona_vs_oregon_20250323,arizona,Oregon,150.5,149.36874,170.0,19.5,170+,15-20 (Far),Under,-110,-1.1312599999999975,1.1312599999999975,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-03-27,arizona_vs_duke_20250327,arizona,Duke,154.5,144.38197,193.0,38.5,170+,20+ (Very Far),Under,-110,-10.118030000000005,10.118030000000005,10.0-12.0,Huge Edge (8+ pts),100,False,-100.0
2024-11-14,arizona-state_vs_grand canyon_20241114,arizona-state,Grand Canyon,148.0,146.6391,163.0,15.0,160-170,15-20 (Far),Under,-110,-1.3608999999999867,1.3608999999999867,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-11-17,arizona-state_vs_st. thomas_20241117,arizona-state,St. Thomas,145.5,153.34538,147.0,1.5,140-150,0-5 (Very Close),Over,-110,7.845380000000006,7.845380000000006,6.0-8.0,Large Edge (6-8 pts),100,True,90.90909090909092
2024-11-20,arizona-state_vs_cal poly_20241120,arizona-state,Cal Poly,154.5,154.6542,182.0,27.5,170+,20+ (Very Far),Over,-110,0.154200000000003,0.154200000000003,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-11-28,arizona-state_vs_new mexico_20241128,arizona-state,New Mexico,159.0,156.70619,167.0,8.0,160-170,5-10 (Close),Under,-110,-2.2938100000000077,2.2938100000000077,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2024-12-03,arizona-state_vs_san diego_20241203,arizona-state,San Diego,149.5,144.30936,143.0,-6.5,140-150,5-10 (Close),Under,-110,-5.190640000000002,5.190640000000002,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2024-12-14,arizona-state_vs_florida_20241214,arizona-state,Florida,156.5,151.95131,149.0,-7.5,140-150,5-10 (Close),Under,-110,-4.5486899999999935,4.5486899999999935,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2024-12-21,arizona-state_vs_massachusetts_20241221,arizona-state,Massachusetts,150.5,155.35126,140.0,-10.5,140-150,10-15 (Moderate),Over,-110,4.851259999999996,4.851259999999996,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-01-04,arizona-state_vs_colorado_20250104,arizona-state,Colorado,142.5,146.12238,142.0,-0.5,140-150,0-5 (Very Close),Over,-110,3.6223799999999926,3.6223799999999926,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-11,arizona-state_vs_baylor_20250111,arizona-state,Baylor,142.0,145.44753,138.0,-4.0,130-140,0-5 (Very Close),Over,-110,3.4475300000000004,3.4475300000000004,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-14,arizona-state_vs_ucf_20250114,arizona-state,UCF,149.0,152.85812,184.0,35.0,170+,20+ (Very Far),Over,-110,3.8581200000000138,3.8581200000000138,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-25,arizona-state_vs_iowa state_20250125,arizona-state,Iowa State,146.0,150.0926,137.0,-9.0,130-140,5-10 (Close),Over,-110,4.0926000000000045,4.0926000000000045,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-02-01,arizona-state_vs_arizona_20250201,arizona-state,Arizona,147.5,149.824,153.0,5.5,150-160,5-10 (Close),Over,-110,2.3240000000000123,2.3240000000000123,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-02-04,arizona-state_vs_kansas state_20250204,arizona-state,Kansas State,140.0,141.63077,141.0,1.0,140-150,0-5 (Very Close),Over,-110,1.6307700000000125,1.6307700000000125,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-15,arizona-state_vs_tcu_20250215,arizona-state,TCU,142.0,141.32799,144.0,2.0,140-150,0-5 (Very Close),Under,-110,-0.6720100000000002,0.6720100000000002,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
