date,game_id,team_a,team_b,bet_spread,pred_margin,true_margin,betting_team_a,bet_on,edge,prob_cover,edge_bucket,margin_bucket,spread_bucket,bet_risked,bet_won,profit
2024-12-14,california-santa-barbara_vs_green bay_20241214,california-santa-barbara,Green Bay,-13.5,-0.0967702865600586,17.0,True,california-santa-barbara,0.34775152138022825,0.8715515213802283,0.345-0.350,0.0-2.0,Large (12-20),110,False,-110.0
2025-01-09,california-santa-barbara_vs_cal state bakersfield_20250109,california-santa-barbara,Cal State Bakersfield,-7.5,0.2391471862792968,12.0,True,california-santa-barbara,0.22750649602687545,0.7513064960268755,0.225-0.230,0.0-2.0,Medium (7-12),110,True,100.0
2025-01-16,california-santa-barbara_vs_uc riverside_20250116,california-santa-barbara,UC Riverside,-6.0,-1.400968074798584,3.0,True,california-santa-barbara,0.1347871839209427,0.6585871839209427,0.130-0.135,0.0-2.0,Small (3-7),110,True,100.0
2025-01-18,california-santa-barbara_vs_uc davis_20250118,california-santa-barbara,UC Davis,-8.0,0.5106592178344727,-4.0,True,california-santa-barbara,0.24752507514060218,0.7713250751406022,0.245-0.250,0.0-2.0,Medium (7-12),110,False,-110.0
2025-01-30,california-santa-barbara_vs_cal state northridge_20250130,california-santa-barbara,Cal State Northridge,-3.5,-2.4190540313720703,-7.0,True,california-santa-barbara,0.014728681307944247,0.5385286813079443,0.010-0.015,2.0-4.0,Small (3-7),110,True,100.0
2025-02-01,california-santa-barbara_vs_long beach state_20250201,california-santa-barbara,Long Beach State,-8.5,1.0992116928100586,31.0,True,california-santa-barbara,0.27379268287522895,0.797592682875229,0.270-0.275,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-08,california-santa-barbara_vs_hawaii_20250208,california-santa-barbara,Hawaii,-5.5,-1.9220020771026611,4.0,True,california-santa-barbara,0.10127427908351283,0.6250742790835129,0.100-0.105,0.0-2.0,Small (3-7),110,True,100.0
2025-02-20,california-santa-barbara_vs_cal state fullerton_20250220,california-santa-barbara,Cal State Fullerton,-14.5,-1.1971282958984375,30.0,True,california-santa-barbara,0.3461379500509001,0.8699379500509001,0.345-0.350,0.0-2.0,Large (12-20),110,False,-110.0
2025-02-27,california-santa-barbara_vs_cal poly_20250227,california-santa-barbara,Cal Poly,-7.0,1.5696563720703125,19.0,True,california-santa-barbara,0.24900825717091435,0.7728082571709144,0.245-0.250,0.0-2.0,Medium (7-12),110,True,100.0
2025-03-12,california-santa-barbara_vs_cal state bakersfield_20250312,california-santa-barbara,Cal State Bakersfield,-5.5,-0.0136747360229492,5.0,True,california-santa-barbara,0.1626900755487739,0.686490075548774,0.160-0.165,0.0-2.0,Small (3-7),110,True,100.0
2024-12-17,cal-poly_vs_denver_20241217,cal-poly,Denver,-10.5,-1.4599342346191406,1.0,True,cal-poly,0.26059048047414424,0.7843904804741443,0.260-0.265,0.0-2.0,Medium (7-12),110,True,100.0
2025-01-16,cal-poly_vs_uc davis_20250116,cal-poly,UC Davis,-5.5,-2.1415040493011475,-11.0,True,cal-poly,0.09389713643713427,0.6176971364371343,0.090-0.095,2.0-4.0,Small (3-7),110,True,100.0
2025-01-25,cal-poly_vs_long beach state_20250125,cal-poly,Long Beach State,-6.5,0.2434391975402832,9.0,True,cal-poly,0.19999172083044203,0.7237917208304421,0.195-0.200,0.0-2.0,Small (3-7),110,True,100.0
2025-03-01,cal-poly_vs_cal state bakersfield_20250301,cal-poly,Cal State Bakersfield,-3.5,0.921672821044922,26.0,True,cal-poly,0.12906747694411858,0.6528674769441186,0.125-0.130,0.0-2.0,Small (3-7),110,True,100.0
2025-03-06,cal-poly_vs_cal state fullerton_20250306,cal-poly,Cal State Fullerton,-14.0,-2.4378557205200195,39.0,True,cal-poly,0.31532538888101325,0.8391253888810133,0.315-0.320,2.0-4.0,Large (12-20),110,False,-110.0
2024-11-16,cal-state-bakersfield_vs_fresno state_20241116,cal-state-bakersfield,Fresno State,-1.0,1.8671371936798096,18.0,True,cal-state-bakersfield,0.07718981090232846,0.6009898109023285,0.075-0.080,0.0-2.0,Pick'em (< 3),110,True,100.0
2024-12-21,cal-state-bakersfield_vs_portland state_20241221,cal-state-bakersfield,Portland State,-4.5,-2.115443229675293,-1.0,True,cal-state-bakersfield,0.060548641977199114,0.5843486419771992,0.060-0.065,2.0-4.0,Small (3-7),110,True,100.0
2025-01-02,cal-state-bakersfield_vs_uc davis_20250102,cal-state-bakersfield,UC Davis,-1.5,-0.6241560578346252,11.0,True,cal-state-bakersfield,0.007439396620835259,0.5312393966208353,0.005-0.010,0.0-2.0,Pick'em (< 3),110,False,-110.0
2025-01-04,cal-state-bakersfield_vs_long beach state_20250104,cal-state-bakersfield,Long Beach State,-5.5,-0.8064312934875488,15.0,True,cal-state-bakersfield,0.13781730595787012,0.6616173059578702,0.135-0.140,0.0-2.0,Small (3-7),110,False,-110.0
2025-01-30,cal-state-bakersfield_vs_cal poly_20250130,cal-state-bakersfield,Cal Poly,-4.0,-0.1880741119384765,-9.0,True,cal-state-bakersfield,0.10907274634639574,0.6328727463463958,0.105-0.110,0.0-2.0,Small (3-7),110,True,100.0
2025-02-15,cal-state-bakersfield_vs_cal state fullerton_20250215,cal-state-bakersfield,Cal State Fullerton,-9.5,-1.980966091156006,37.0,True,cal-state-bakersfield,0.22158489337407872,0.7453848933740788,0.220-0.225,0.0-2.0,Medium (7-12),110,False,-110.0
2024-11-18,cal-state-fullerton_vs_idaho state_20241118,cal-state-fullerton,Idaho State,-2.5,2.016964912414551,1.0,True,cal-state-fullerton,0.13214619297714847,0.6559461929771485,0.130-0.135,2.0-4.0,Pick'em (< 3),110,False,-110.0
2024-12-05,cal-state-fullerton_vs_long beach state_20241205,cal-state-fullerton,Long Beach State,-5.0,0.5331330299377441,-17.0,True,cal-state-fullerton,0.16412742568564265,0.6879274256856427,0.160-0.165,0.0-2.0,Small (3-7),110,False,-110.0
2024-12-15,cal-state-fullerton_vs_denver_20241215,cal-state-fullerton,Denver,-3.5,-1.1123404502868652,15.0,True,cal-state-fullerton,0.06065629788227511,0.5844562978822752,0.060-0.065,0.0-2.0,Small (3-7),110,False,-110.0
2024-11-24,cal-state-northridge_vs_utah tech_20241124,cal-state-northridge,Utah Tech,-8.5,-2.5437488555908203,10.0,True,cal-state-northridge,0.17695444037155061,0.7007544403715507,0.175-0.180,2.0-4.0,Medium (7-12),110,False,-110.0
2024-11-25,cal-state-northridge_vs_denver_20241125,cal-state-northridge,Denver,-8.0,-2.710653781890869,29.0,True,cal-state-northridge,0.1566022271072114,0.6804022271072114,0.155-0.160,2.0-4.0,Medium (7-12),110,False,-110.0
2024-12-05,cal-state-northridge_vs_uc riverside_20241205,cal-state-northridge,UC Riverside,-4.0,-0.8825230598449707,-4.0,True,cal-state-northridge,0.0857340036715295,0.6095340036715295,0.085-0.090,0.0-2.0,Small (3-7),110,True,100.0
2024-12-21,cal-state-northridge_vs_chicago state_20241221,cal-state-northridge,Chicago State,-20.5,-0.6028518676757812,24.0,True,cal-state-northridge,0.42112708509924945,0.9449270850992495,0.420-0.425,0.0-2.0,Huge (20+),110,False,-110.0
2025-01-04,cal-state-northridge_vs_uc davis_20250104,cal-state-northridge,UC Davis,-8.5,0.7623805999755859,12.0,True,cal-state-northridge,0.2659131502232037,0.7897131502232038,0.265-0.270,0.0-2.0,Medium (7-12),110,True,100.0
2025-01-09,cal-state-northridge_vs_uc irvine_20250109,cal-state-northridge,UC Irvine,4.0,4.836490869522095,-10.0,True,cal-state-northridge,0.006039173896192129,0.5298391738961922,0.005-0.010,4.0-6.0,Small (3-7),110,False,-110.0
2025-01-23,cal-state-northridge_vs_long beach state_20250123,cal-state-northridge,Long Beach State,-13.5,0.0575666427612304,10.0,True,cal-state-northridge,0.35019964385592317,0.8739996438559232,0.350-0.355,0.0-2.0,Large (12-20),110,False,-110.0
2025-02-01,cal-state-northridge_vs_cal state bakersfield_20250201,cal-state-northridge,Cal State Bakersfield,-10.0,0.139749526977539,26.0,True,cal-state-northridge,0.28597296628159286,0.8097729662815929,0.285-0.290,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-06,cal-state-northridge_vs_cal state fullerton_20250206,cal-state-northridge,Cal State Fullerton,-16.0,-1.208268165588379,19.0,True,cal-state-northridge,0.36837036203771056,0.8921703620377106,0.365-0.370,0.0-2.0,Large (12-20),110,False,-110.0
2025-02-15,cal-state-northridge_vs_cal poly_20250215,cal-state-northridge,Cal Poly,-10.0,3.7026777267456055,4.0,True,cal-state-northridge,0.352464893192066,0.876264893192066,0.350-0.355,2.0-4.0,Medium (7-12),110,False,-110.0
2025-03-01,cal-state-northridge_vs_uc santa barbara_20250301,cal-state-northridge,UC Santa Barbara,-5.0,0.5530376434326172,26.0,True,cal-state-northridge,0.16473755463214257,0.6885375546321426,0.160-0.165,0.0-2.0,Small (3-7),110,True,100.0
2025-03-08,cal-state-northridge_vs_hawaii_20250308,cal-state-northridge,Hawaii,-11.0,-0.8399448394775391,9.0,True,cal-state-northridge,0.28641940682902134,0.8102194068290214,0.285-0.290,0.0-2.0,Medium (7-12),110,True,100.0
2024-12-04,campbell_vs_coastal carolina_20241204,campbell,Coastal Carolina,-5.0,-4.137516796588898,-1.0,True,campbell,0.006964061859307535,0.5307640618593076,0.005-0.010,4.0-6.0,Small (3-7),110,True,100.0
2025-01-18,campbell_vs_monmouth_20250118,campbell,Monmouth,-3.0,-0.7487432956695557,23.0,True,campbell,0.05591610852223572,0.5797161085222358,0.055-0.060,0.0-2.0,Small (3-7),110,False,-110.0
2025-02-01,campbell_vs_hofstra_20250201,campbell,Hofstra,2.0,3.3356027603149414,23.0,True,campbell,0.0237559141192365,0.5475559141192365,0.020-0.025,2.0-4.0,Pick'em (< 3),110,True,100.0
2025-02-06,campbell_vs_elon_20250206,campbell,Elon,1.0,2.4755197763442993,18.0,True,campbell,0.02870287885520406,0.5525028788552041,0.025-0.030,2.0-4.0,Pick'em (< 3),110,True,100.0
2025-02-10,campbell_vs_north carolina a&t_20250210,campbell,North Carolina A&T,-13.0,-0.9175682067871094,4.0,True,campbell,0.32510797305091377,0.8489079730509138,0.325-0.330,0.0-2.0,Large (12-20),110,True,100.0
2025-02-22,campbell_vs_towson_20250222,campbell,Towson,2.5,3.8392295837402344,-9.0,True,campbell,0.02388426860512749,0.5476842686051275,0.020-0.025,2.0-4.0,Pick'em (< 3),110,False,-110.0
2025-03-08,campbell_vs_delaware_20250308,campbell,Delaware,-1.5,1.91676664352417,-17.0,True,campbell,0.09586098267450016,0.6196609826745002,0.095-0.100,0.0-2.0,Pick'em (< 3),110,False,-110.0
2024-12-16,central-arkansas_vs_the citadel_20241216,central-arkansas,The Citadel,-4.5,-3.618167221546173,2.0,True,central-arkansas,0.007652442994844244,0.5314524429948443,0.005-0.010,2.0-4.0,Small (3-7),110,True,100.0
2025-01-04,central-arkansas_vs_bellarmine_20250104,central-arkansas,Bellarmine,-5.0,-2.225045919418335,6.0,True,central-arkansas,0.07402770719519358,0.5978277071951936,0.070-0.075,2.0-4.0,Small (3-7),110,False,-110.0
2025-01-29,central-arkansas_vs_west georgia_20250129,central-arkansas,West Georgia,-1.5,-0.6300021409988403,5.0,True,central-arkansas,0.007231417549795838,0.5310314175497959,0.005-0.010,0.0-2.0,Pick'em (< 3),110,False,-110.0
2024-11-24,central-connecticut-state_vs_binghamton_20241124,central-connecticut-state,Binghamton,-5.0,2.1105551719665527,8.0,True,central-connecticut-state,0.21035243352428767,0.7341524335242877,0.210-0.215,2.0-4.0,Small (3-7),110,True,100.0
2024-12-21,central-connecticut-state_vs_quinnipiac_20241221,central-connecticut-state,Quinnipiac,-2.5,1.1280803680419922,4.0,True,central-connecticut-state,0.102949507524709,0.626749507524709,0.100-0.105,0.0-2.0,Pick'em (< 3),110,True,100.0
2025-01-10,central-connecticut-state_vs_wagner_20250110,central-connecticut-state,Wagner,-10.5,-1.6432371139526367,-5.0,True,central-connecticut-state,0.25612885797222806,0.7799288579722281,0.255-0.260,0.0-2.0,Medium (7-12),110,True,100.0
2025-01-12,central-connecticut-state_vs_liu_20250112,central-connecticut-state,LIU,-7.5,-0.7338399887084961,-2.0,True,central-connecticut-state,0.20064014681662357,0.7244401468166236,0.200-0.205,0.0-2.0,Medium (7-12),110,True,100.0
2025-01-26,central-connecticut-state_vs_chicago state_20250126,central-connecticut-state,Chicago State,-14.5,0.0338706970214843,17.0,True,central-connecticut-state,0.3647749906239832,0.8885749906239833,0.360-0.365,0.0-2.0,Large (12-20),110,True,100.0
2025-02-13,central-connecticut-state_vs_mercyhurst_20250213,central-connecticut-state,Mercyhurst,-12.0,0.4274511337280273,10.0,True,central-connecticut-state,0.33132175496067795,0.855121754960678,0.330-0.335,0.0-2.0,Large (12-20),110,False,-110.0
2025-02-15,central-connecticut-state_vs_saint francis (pa)_20250215,central-connecticut-state,Saint Francis (PA),-11.5,-2.36627197265625,16.0,True,central-connecticut-state,0.2628447764525028,0.7866447764525029,0.260-0.265,2.0-4.0,Medium (7-12),110,False,-110.0
2025-02-22,central-connecticut-state_vs_stonehill_20250222,central-connecticut-state,Stonehill,-8.0,1.2190589904785156,26.0,True,central-connecticut-state,0.2648835561863667,0.7886835561863668,0.260-0.265,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-27,central-connecticut-state_vs_le moyne_20250227,central-connecticut-state,Le Moyne,-12.5,0.2299737930297851,9.0,True,central-connecticut-state,0.33659417178972983,0.8603941717897299,0.335-0.340,0.0-2.0,Large (12-20),110,False,-110.0
2025-03-05,central-connecticut-state_vs_le moyne_20250305,central-connecticut-state,Le Moyne,-13.5,-0.9465045928955078,19.0,True,central-connecticut-state,0.3335382987919632,0.8573382987919632,0.330-0.335,0.0-2.0,Large (12-20),110,False,-110.0
2025-03-11,central-connecticut-state_vs_saint francis (pa)_20250311,central-connecticut-state,Saint Francis (PA),-11.5,-2.6588869094848633,-3.0,True,central-connecticut-state,0.2557448852130394,0.7795448852130394,0.255-0.260,2.0-4.0,Medium (7-12),110,True,100.0
2024-11-27,central-florida_vs_milwaukee_20241127,central-florida,Milwaukee,-13.0,-0.3963499069213867,8.0,True,central-florida,0.3344123980207644,0.8582123980207644,0.330-0.335,0.0-2.0,Large (12-20),110,True,100.0
2024-12-01,central-florida_vs_california baptist_20241201,central-florida,California Baptist,-10.0,3.319249153137207,15.0,True,central-florida,0.346402441211519,0.870202441211519,0.345-0.350,2.0-4.0,Medium (7-12),110,True,100.0
2024-12-08,central-florida_vs_tarleton state_20241208,central-florida,Tarleton State,-24.0,-3.005655288696289,15.0,True,central-florida,0.4287376153241327,0.9525376153241327,0.425-0.430,2.0-4.0,Huge (20+),110,True,100.0
2024-12-14,central-florida_vs_tulsa_20241214,central-florida,Tulsa,-10.5,-1.118875503540039,13.0,True,central-florida,0.2687163577750239,0.7925163577750239,0.265-0.270,0.0-2.0,Medium (7-12),110,False,-110.0
2024-12-21,central-florida_vs_jacksonville_20241221,central-florida,Jacksonville,-13.5,-3.0761232376098633,20.0,True,central-florida,0.29214694135664265,0.8159469413566427,0.290-0.295,2.0-4.0,Large (12-20),110,False,-110.0
2025-01-08,central-florida_vs_colorado_20250108,central-florida,Colorado,-6.0,-1.8408222198486328,1.0,True,central-florida,0.12052096422118508,0.6443209642211851,0.120-0.125,0.0-2.0,Small (3-7),110,True,100.0
2025-01-25,central-florida_vs_tcu_20250125,central-florida,TCU,-3.5,0.004087209701538,27.0,True,central-florida,0.09879653702346591,0.622596537023466,0.095-0.100,0.0-2.0,Small (3-7),110,True,100.0
2025-02-05,central-florida_vs_cincinnati_20250205,central-florida,Cincinnati,-3.5,1.149787425994873,-10.0,True,central-florida,0.1364156442050911,0.6602156442050912,0.135-0.140,0.0-2.0,Small (3-7),110,False,-110.0
2025-02-23,central-florida_vs_utah_20250223,central-florida,Utah,-3.5,0.6304569244384766,4.0,True,central-florida,0.11958012265187867,0.6433801226518787,0.115-0.120,0.0-2.0,Small (3-7),110,True,100.0
2025-02-26,central-florida_vs_kansas state_20250226,central-florida,Kansas State,-4.5,-2.9412699937820435,4.0,True,central-florida,0.03164003745889399,0.555440037458894,0.030-0.035,2.0-4.0,Small (3-7),110,True,100.0
2025-03-05,central-florida_vs_oklahoma state_20250305,central-florida,Oklahoma State,-6.5,2.4895753860473633,13.0,True,central-florida,0.259368115973341,0.783168115973341,0.255-0.260,2.0-4.0,Small (3-7),110,True,100.0
2025-01-14,central-michigan_vs_eastern michigan_20250114,central-michigan,Eastern Michigan,-8.0,-2.7779335975646973,19.0,True,central-michigan,0.15450856516153288,0.6783085651615329,0.150-0.155,2.0-4.0,Medium (7-12),110,False,-110.0
2025-01-21,central-michigan_vs_ball state_20250121,central-michigan,Ball State,-4.5,-2.5820459127426147,-2.0,True,central-michigan,0.04427302501031982,0.5680730250103199,0.040-0.045,2.0-4.0,Small (3-7),110,True,100.0
2025-02-01,central-michigan_vs_bowling green_20250201,central-michigan,Bowling Green,-6.5,0.6588320732116699,19.0,True,central-michigan,0.21169630517364602,0.7354963051736461,0.210-0.215,0.0-2.0,Small (3-7),110,True,100.0
2025-02-08,central-michigan_vs_texas state_20250208,central-michigan,Texas State,-2.0,-0.0232234001159667,15.0,True,central-michigan,0.04633369816327115,0.5701336981632712,0.045-0.050,0.0-2.0,Pick'em (< 3),110,False,-110.0
2025-02-25,central-michigan_vs_buffalo_20250225,central-michigan,Buffalo,-13.5,-1.048903465270996,4.0,True,central-michigan,0.3317397380468472,0.8555397380468472,0.330-0.335,0.0-2.0,Large (12-20),110,True,100.0
2025-03-07,central-michigan_vs_northern illinois_20250307,central-michigan,Northern Illinois,-15.0,-1.4761228561401367,-2.0,True,central-michigan,0.3496686846860497,0.8734686846860498,0.345-0.350,0.0-2.0,Large (12-20),110,True,100.0
2024-11-16,charleston-southern_vs_vmi_20241116,charleston-southern,VMI,-3.0,7.898468017578125,-11.0,True,charleston-southern,0.3021115241823621,0.8259115241823621,0.300-0.305,6.0-8.0,Small (3-7),110,False,-110.0
2024-12-03,charleston-southern_vs_ut martin_20241203,charleston-southern,UT Martin,-4.5,0.7661795616149902,15.0,True,charleston-southern,0.15588212552664715,0.6796821255266472,0.155-0.160,0.0-2.0,Small (3-7),110,True,100.0
2025-02-12,charleston-southern_vs_presbyterian_20250212,charleston-southern,Presbyterian,1.0,3.047004461288452,1.0,True,charleston-southern,0.04879073916964349,0.5725907391696435,0.045-0.050,2.0-4.0,Pick'em (< 3),110,True,100.0
2025-02-22,charleston-southern_vs_usc upstate_20250222,charleston-southern,USC Upstate,-6.5,0.1553354263305664,-10.0,True,charleston-southern,0.19746843751943965,0.7212684375194397,0.195-0.200,0.0-2.0,Small (3-7),110,False,-110.0
2024-11-19,charlotte_vs_gardner-webb_20241119,charlotte,Gardner-Webb,-7.5,1.0656652450561523,6.0,True,charlotte,0.24890813520891053,0.7727081352089106,0.245-0.250,0.0-2.0,Medium (7-12),110,False,-110.0
2024-11-23,charlotte_vs_liu_20241123,charlotte,LIU,-14.0,0.3652677536010742,-3.0,True,charlotte,0.36236782205943896,0.886167822059439,0.360-0.365,0.0-2.0,Large (12-20),110,False,-110.0
2024-11-27,charlotte_vs_east tennessee state_20241127,charlotte,East Tennessee State,-3.0,3.3187408447265625,-20.0,True,charlotte,0.18769937022799676,0.7114993702279968,0.185-0.190,2.0-4.0,Small (3-7),110,False,-110.0
2024-12-17,charlotte_vs_west georgia_20241217,charlotte,West Georgia,-12.5,1.3368873596191406,5.0,True,charlotte,0.35452874739153883,0.8783287473915389,0.350-0.355,0.0-2.0,Large (12-20),110,False,-110.0
2024-12-31,charlotte_vs_tulane_20241231,charlotte,Tulane,-2.5,-1.700107753276825,-15.0,True,charlotte,0.004736535187940705,0.5285365351879407,0.000-0.005,0.0-2.0,Pick'em (< 3),110,True,100.0
2024-11-14,chattanooga_vs_morehead state_20241114,chattanooga,Morehead State,-11.5,-3.4188413619995117,14.0,True,chattanooga,0.23652301358870975,0.7603230135887098,0.235-0.240,2.0-4.0,Medium (7-12),110,False,-110.0
